# Resampled Flux, Resampled Flux Uncertainty, Resampled Sky Flux, Resampled Sensitivity Curve
nan,nan,nan,nan
1.771013401641910572e-15,4.871425866195635761e-15,3.856967609685154467e-13,6.887091985103225106e-16
1.745494359590411283e-15,4.750566469827826420e-15,3.759792629584289660e-13,6.716079538602862600e-16
1.803057851005782024e-15,4.641867965377033902e-15,3.671366543599688156e-13,6.557615120710696564e-16
1.824201692345410509e-15,4.544528650669138599e-15,3.594779731195748587e-13,6.415896205903052149e-16
1.862788811711076242e-15,4.459119680432301128e-15,3.524788750773850944e-13,6.292210513943806803e-16
1.971748327926205028e-15,4.386984086682000740e-15,3.462401747981358681e-13,6.185002637222660605e-16
1.932729059369191640e-15,4.321204014167837095e-15,3.411433833527185439e-13,6.092219281112041196e-16
1.930875889109508055e-15,4.265867602705620610e-15,3.368861155390973849e-13,6.011983622534987027e-16
1.815145523385177606e-15,4.213322318171969444e-15,3.329348373294784551e-13,5.942491138345282252e-16
1.847371783419160172e-15,4.169949767196127908e-15,3.292245753425867666e-13,5.880043448596676563e-16
1.785015640473821768e-15,4.131644734208541530e-15,3.263448045835387327e-13,5.828102225442020039e-16
1.764059427099144096e-15,4.099457416715300957e-15,3.239076162295607501e-13,5.782274482582429421e-16
1.679571919536653914e-15,4.066920653166235344e-15,3.213195800112336700e-13,5.741204286614354446e-16
1.768279616364772636e-15,4.043746011395609538e-15,3.192674848209749256e-13,5.703583771988605921e-16
1.878459830176175310e-15,4.023055547292579233e-15,3.173964994873628829e-13,5.668144327781406456e-16
1.905907042235589189e-15,4.000276651562859083e-15,3.155799020793086516e-13,5.633650636570502185e-16
1.892563116865663498e-15,3.975866934911934936e-15,3.137178158643860908e-13,5.598897419220918992e-16
1.925308673364349730e-15,3.951572134801173176e-15,3.116739073963841351e-13,5.562708766202157801e-16
1.918621547151149262e-15,3.924087834846216128e-15,3.094510064787893872e-13,5.523940251097669912e-16
1.803197538302128603e-15,3.890426212294906305e-15,3.069926324764092497e-13,5.481674033601333693e-16
1.849890783790832847e-15,3.859822539751499358e-15,3.044038241321059174e-13,5.435817831225924202e-16
1.893172407677208447e-15,3.827164267566310930e-15,3.016810429090811712e-13,5.386980282333113095e-16
1.922275599863641993e-15,3.792668557215377427e-15,2.988917540584871587e-13,5.335846685064476090e-16
1.953284883704626464e-15,3.757012249033666172e-15,2.959962540413515397e-13,5.283083184571018691e-16
1.932430345119275437e-15,3.718599971664970737e-15,2.929336370319535267e-13,5.229334430737155319e-16
1.943642822513618943e-15,3.680918908071180719e-15,2.898402421136054107e-13,5.175222021067326971e-16
1.936514105875952368e-15,3.642891380363644431e-15,2.867835013863648210e-13,5.121343688728551302e-16
1.906603217975519507e-15,3.604586953555894090e-15,2.837465523427851225e-13,5.068273191825479981e-16
1.839861503938705595e-15,3.566819118875412521e-15,2.810102150192462614e-13,5.016560858393881025e-16
1.923318025992913014e-15,3.534375463411543057e-15,2.781189867709884207e-13,4.966734742142655557e-16
1.868780712550485360e-15,3.499251201173249547e-15,2.754936575970369307e-13,4.918649042744410150e-16
1.928658875334384206e-15,3.469339303868705436e-15,2.729301816834810949e-13,4.873129542965260744e-16
1.982278068112866324e-15,3.442261903641359162e-15,2.706421151140472998e-13,4.831710564496307452e-16
1.885148286322999204e-15,3.411525301500949964e-15,2.683587370649403156e-13,4.792768621516693390e-16
1.823136773491668434e-15,3.383844388750024431e-15,2.663405334409985429e-13,4.755863550397218767e-16
1.847479753508127793e-15,3.359800571208468821e-15,2.643056354773196613e-13,4.720569896685910264e-16
1.701841181695805655e-15,3.331194053830416737e-15,2.624183242041220435e-13,4.686475397378092414e-16
1.472294282261636729e-15,3.300399666337713452e-15,2.605746014380838874e-13,4.653179826921912712e-16
1.397360809150412920e-15,3.274509191651722665e-15,2.586081857463868045e-13,4.620294187815384044e-16
1.330448621500350339e-15,3.249476279780772378e-15,2.568015435735500756e-13,4.587440228865316880e-16
1.323572757247369687e-15,3.226026595843470102e-15,2.549401023659652881e-13,4.554250275613461576e-16
1.320893625666546632e-15,3.202545885466224186e-15,2.531289444138781242e-13,4.520369120833471472e-16
1.437062154209596213e-15,3.182348565433194282e-15,2.512535820937208039e-13,4.485575220078793677e-16
1.582529088757302354e-15,3.162015611492571825e-15,2.491771300709174127e-13,4.450007666448060423e-16
