# ADU, ADU Uncertainty, Sky ADU
6.094893025405488061e+02,1.849840366967875127e+01,1.127325378497569318e+03
6.204546206477541546e+02,1.862707658984122006e+01,1.129847710472700555e+03
6.191828423214808481e+02,1.861353829904723511e+01,1.130443382912811558e+03
6.277589416136469254e+02,1.870735448182611904e+01,1.128064959778734647e+03
6.265199092981858939e+02,1.869646178964317684e+01,1.130231713417163064e+03
6.369985342456697026e+02,1.881620218389956278e+01,1.131033170438171510e+03
6.398546455914065518e+02,1.884997086092070973e+01,1.132316070342193370e+03
6.468715501277583826e+02,1.892606373153449084e+01,1.130449753241753569e+03
6.468792074995479879e+02,1.892726166553566358e+01,1.131334051097241854e+03
6.533861063399767772e+02,1.899835600574106920e+01,1.130233255539598986e+03
6.632629916987614251e+02,1.910870914845866864e+01,1.130731237704090972e+03
6.675440808479870611e+02,1.915470592198606070e+01,1.129785100676772799e+03
6.700316564280849434e+02,1.918322216871134955e+01,1.130727229643247483e+03
6.767131204185587876e+02,1.925569473233697693e+01,1.129827781114552863e+03
6.771986419726438271e+02,1.926017710495422008e+01,1.129237608691128798e+03
6.641529580713562382e+02,1.911829240261270613e+01,1.130608905323000499e+03
6.774030386936975674e+02,1.926019136271558096e+01,1.127815116405512754e+03
6.945298371039344829e+02,1.944744259352613014e+01,1.127942717703888093e+03
7.009161607164511452e+02,1.952281951703919205e+01,1.132322075539176694e+03
6.992492530839381288e+02,1.950296129087689678e+01,1.131076912723192208e+03
7.040869236131412663e+02,1.955242631628644290e+01,1.128885987994852940e+03
7.112435711443662285e+02,1.963052958487216415e+01,1.129757625556451103e+03
7.063207485834246881e+02,1.957550185642138985e+01,1.128234421060086333e+03
7.051552626210312837e+02,1.956553086931484131e+01,1.130084405769005798e+03
7.197942569274480320e+02,1.972417818924161637e+01,1.130987577764751677e+03
7.317450681607468823e+02,1.985192418558823491e+01,1.131361970378603246e+03
7.427120993992430158e+02,1.996692434314094555e+01,1.130352928157661609e+03
7.423279234541347478e+02,1.996413673183093707e+01,1.131247994285241703e+03
7.550896895375720987e+02,2.009358081370437787e+01,1.127773808624193862e+03
7.566489714394048178e+02,2.011569477173581788e+01,1.132006837767420620e+03
7.639777080706470542e+02,2.018889437775407814e+01,1.129469510772880312e+03
7.731638877146676805e+02,2.028583546148721695e+01,1.130377898641329011e+03
7.777880175137670449e+02,2.033225726354370266e+01,1.129444409503525321e+03
7.829008640746513947e+02,2.038781274549049272e+01,1.131301992059608892e+03
7.813971343909694269e+02,2.037327083783853610e+01,1.131932624020247431e+03
7.868973235140018687e+02,2.042678274946644734e+01,1.129665649677083138e+03
7.855858515078008395e+02,2.041421590724335999e+01,1.130247205719938847e+03
7.957709084912323760e+02,2.051925846076520088e+01,1.130522390260751990e+03
8.006546198069038383e+02,2.056819030968709328e+01,1.129684102776569262e+03
8.098734012634168948e+02,2.066294227506487502e+01,1.130178703231165400e+03
8.124922947999654070e+02,2.069163922997498517e+01,1.131835110238443576e+03
8.130481022806018245e+02,2.069380260218479606e+01,1.129119428942184413e+03
8.269011844401868530e+02,2.083664499690699401e+01,1.131040648610504604e+03
